images_list,label
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_199.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_214.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_230.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_245.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_260.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_276.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_291.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_306.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_322.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_337.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_352.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\001_870\frame_368.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_17.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_35.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_52.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_70.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_87.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_105.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_122.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_140.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_158.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_175.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_193.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_210.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_228.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_245.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_263.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_281.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_298.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_316.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_333.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_351.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_368.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_386.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_404.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\211_177\frame_421.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_14.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_28.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_42.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_56.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_70.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_84.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_98.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_112.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_126.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_141.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_155.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_169.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_183.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_197.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_211.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_225.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_239.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_253.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_267.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_282.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_296.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_310.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_324.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\062\frame_338.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_19.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_38.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_57.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_76.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_95.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_114.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_133.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_152.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_171.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_191.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_210.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_229.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_248.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_267.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_286.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_305.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_324.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_343.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_362.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_382.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_401.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_420.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_439.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\231_663\frame_458.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_20.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_40.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_60.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_81.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_101.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_121.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_141.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_162.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_182.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_202.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_222.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_243.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_263.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_283.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_304.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_324.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_344.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_364.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_385.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_405.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_425.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_445.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_466.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\456\frame_486.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_11.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_23.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_35.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_47.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_59.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_71.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_82.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_94.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_106.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_118.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_130.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_142.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_153.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_165.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_177.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_189.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_201.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_213.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_224.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_236.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_248.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_260.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_272.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\397\frame_284.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_37.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_75.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_112.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_150.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_187.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_225.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_262.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_300.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_337.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_375.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_412.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_450.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_487.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_525.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_563.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_600.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_638.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_675.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_713.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_750.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_788.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_825.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_863.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\0\420_257\frame_900.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_18.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_36.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_55.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_73.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_92.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_110.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_129.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_147.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_165.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_184.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_202.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_221.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_239.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_258.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_276.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_294.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_313.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_331.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_350.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_368.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_387.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_405.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_423.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\023\frame_442.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_13.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_27.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_41.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_54.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_68.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_82.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_95.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_109.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_123.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_137.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_150.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_164.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_178.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_191.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_205.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_219.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_232.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_246.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_260.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_274.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_287.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_301.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face1\1\295\frame_315.jpg,1
