images_list,label
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_22.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_33.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_44.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_55.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_66.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_77.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_88.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_99.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_110.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_121.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_132.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_143.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_154.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_166.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_177.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_188.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_199.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_210.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_221.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_232.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_243.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_254.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\013\frame_265.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_13.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_27.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_41.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_55.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_69.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_83.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_97.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_111.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_125.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_139.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_152.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_166.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_180.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_194.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_208.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_222.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_236.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_250.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_264.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_278.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_291.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_305.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_319.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\053_095\frame_333.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_16.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_33.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_50.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_67.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_84.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_101.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_117.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_134.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_151.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_168.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_185.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_202.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_218.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_235.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_252.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_269.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_286.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_303.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_319.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_336.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_353.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_370.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_387.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\007_132\frame_404.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_0.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_15.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_31.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_47.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_63.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_79.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_94.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_110.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_126.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_142.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_158.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_173.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_189.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_205.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_221.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_237.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_252.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_268.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_284.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_300.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_316.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_331.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_347.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_363.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\0\010_005\frame_379.jpg,0
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_10.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_21.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_31.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_42.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_52.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_63.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_73.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_84.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_94.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_105.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_115.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_126.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_136.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_147.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_158.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_168.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_179.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_189.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_200.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_210.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_221.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_231.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_242.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\082\frame_252.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_25.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_51.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_77.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_103.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_129.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_154.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_180.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_206.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_232.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_258.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_283.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_309.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_335.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_361.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_387.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_412.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_438.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_464.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_490.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_516.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_541.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_567.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_593.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\069\frame_619.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_14.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_28.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_42.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_56.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_70.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_84.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_98.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_112.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_126.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_141.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_155.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_169.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_183.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_197.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_211.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_225.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_239.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_253.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_267.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_282.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_296.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_310.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_324.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\035\frame_338.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\041\frame_0.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\041\frame_11.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\041\frame_23.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\041\frame_34.jpg,1
C:\Users\zanog\Documents\Projects\deepfake-detection\datasets\train_face\1\041\frame_46.jpg,1
